0.01,-4.595177409829475
0.21000000000000002,-1.5529597727663158
0.41000000000000003,-0.8841316440868332
0.6100000000000001,-0.48582299999999984
0.81,-0.20804999999999993
1.01,0.010000000000000009
1.21,0.18794999999999998
1.41,0.34892366666666663
1.6099999999999999,0.48188765685333323
1.8099999999999998,0.5836626758243676
2.01,0.7080250576331908
2.21,0.8014939847821541
2.41,0.8716506441703913
2.6100000000000003,0.9656120443495181
2.8100000000000005,1.0261133339914923
3.0100000000000007,1.0976193444382942
3.210000000000001,1.1739899485458303
3.410000000000001,1.2322915753198136
3.610000000000001,1.2878412770762047
3.8100000000000014,1.3407570776694768
4.010000000000002,1.3789789635413061
4.210000000000002,1.4292730430997476
4.410000000000002,1.4769681370483863
4.610000000000002,1.522349280620509
4.810000000000002,1.565651867406189
