0.01,-1.990688543623547
0.21000000000000002,-0.6727616700372085
0.41000000000000003,-0.38301692795883246
0.6100000000000001,-0.21046462281522918
0.81,-0.09012987194247377
1.01,0.004332125543978557
1.21,0.08142229959907689
1.41,0.15115811292653245
1.6099999999999999,0.20875978275822965
1.8099999999999998,0.25284999870056163
2.01,0.3067253437949633
2.21,0.3472172564819927
2.41,0.37761000210359125
2.6100000000000003,0.41831526028998983
2.8100000000000005,0.444525178520154
3.0100000000000007,0.4755024799606128
3.210000000000001,0.5085871844469458
3.410000000000001,0.5338441811072535
3.610000000000001,0.5579090093011787
3.8100000000000014,0.5808327984441978
4.010000000000002,0.5973909992566362
4.210000000000002,0.6191790259332376
4.410000000000002,0.639841139414973
4.610000000000002,0.6595008205433481
4.810000000000002,0.6782600447768073
